unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year_month
827844,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2017-2019,2017-01-01,21.0,2017-01
827858,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2017-2019,2017-01-01,55.0,2017-01
827393,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2017-2019,2017-01-01,16.0,2017-01
827827,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106.0,High Bridge - Morrisania,2017-2019,2017-01-01,181.0,2017-01
827833,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205.0,Sunset Park,2017-2019,2017-01-01,44.0,2017-01
827824,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2017-2019,2017-01-01,150.0,2017-01
827413,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2017-2019,2017-01-01,27.0,2017-01
827431,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,2017-2019,2017-01-01,30.0,2017-01
827831,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01,144.0,2017-01
827854,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2017-2019,2017-01-01,35.0,2017-01
827839,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2017-2019,2017-01-01,118.0,2017-01
827392,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2017-2019,2017-01-01,23.0,2017-01
827473,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2017-2019,2017-01-01,112.0,2017-01
827469,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107.0,Hunts Point - Mott Haven,2017-2019,2017-01-01,147.0,2017-01
827832,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204.0,East New York,2017-2019,2017-01-01,136.0,2017-01
827458,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2017-2019,2017-01-01,88.0,2017-01
827454,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304.0,Upper West Side,2017-2019,2017-01-01,40.0,2017-01
827427,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2017-2019,2017-01-01,16.0,2017-01
827389,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,2017-2019,2017-01-01,44.0,2017-01
827399,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2017-2019,2017-01-01,16.0,2017-01
827821,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,-1.0,Unknown,2017-2019,2017-01-01,145.0,2017-01
827818,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,-1.0,Unknown,2017-2019,2017-01-01,60.0,2017-01
827819,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,-1.0,Unknown,2017-2019,2017-01-01,74.0,2017-01
827820,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,-1.0,Unknown,2017-2019,2017-01-01,92.0,2017-01
827817,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,-1.0,Unknown,2017-2019,2017-01-01,43.0,2017-01
828344,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2017-2019,2017-01-01,145.0,2017-01
827845,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2017-2019,2017-01-01,64.0,2017-01
827478,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3.0,Manhattan,2017-2019,2017-01-01,71.0,2017-01
827847,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2017-2019,2017-01-01,18.0,2017-01
827866,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,2017-2019,2017-01-01,43.0,2017-01
827883,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2017-2019,2017-01-01,52.0,2017-01
827884,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2017-2019,2017-01-01,39.0,2017-01
827865,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1.0,Bronx,2017-2019,2017-01-01,74.0,2017-01
827455,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2017-2019,2017-01-01,160.0,2017-01
827446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2017-2019,2017-01-01,51.0,2017-01
827436,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2017-2019,2017-01-01,49.0,2017-01
827397,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2017-2019,2017-01-01,6.0,2017-01
827400,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2017-2019,2017-01-01,18.0,2017-01
827412,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2017-2019,2017-01-01,8.0,2017-01
827422,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2017-2019,2017-01-01,78.0,2017-01
827437,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2017-2019,2017-01-01,58.0,2017-01
827386,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2017-2019,2017-01-01,7.0,2017-01
827408,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2017-2019,2017-01-01,75.0,2017-01
827404,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2017-2019,2017-01-01,18.0,2017-01
827394,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2017-2019,2017-01-01,10.0,2017-01
827904,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2017-2019,2017-01-01,25.0,2017-01
827855,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406.0,Fresh Meadows,2017-2019,2017-01-01,57.0,2017-01
827888,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2017-2019,2017-01-01,34.0,2017-01
827908,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,2017-2019,2017-01-01,64.0,2017-01
827898,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2017-2019,2017-01-01,23.0,2017-01
827468,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201.0,Greenpoint,2017-2019,2017-01-01,21.0,2017-01
827457,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2017-2019,2017-01-01,62.0,2017-01
827877,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,2017-2019,2017-01-01,20.0,2017-01
827880,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204.0,East New York,2017-2019,2017-01-01,86.0,2017-01
827887,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2017-2019,2017-01-01,71.0,2017-01
827873,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2017-2019,2017-01-01,50.0,2017-01
827418,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01,55.0,2017-01
827447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401.0,Long Island City - Astoria,2017-2019,2017-01-01,42.0,2017-01
827416,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205.0,Sunset Park,2017-2019,2017-01-01,18.0,2017-01
827905,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2017-2019,2017-01-01,40.0,2017-01
827911,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2017-2019,2017-01-01,10.0,2017-01
827894,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2017-2019,2017-01-01,16.0,2017-01
827461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2017-2019,2017-01-01,55.0,2017-01
827451,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2017-2019,2017-01-01,35.0,2017-01
827450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2017-2019,2017-01-01,14.0,2017-01
827462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207.0,East Flatbush - Flatbush,2017-2019,2017-01-01,75.0,2017-01
827464,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205.0,Sunset Park,2017-2019,2017-01-01,33.0,2017-01
628480,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1.0,Bronx,2015-2017,2015-01-01,67.0,2015-01
628468,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,2015-2017,2015-01-01,12.2,2015-01
628888,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,2015-01-01,228.6,2015-01
628452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209.0,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,16.8,2015-01
179722,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410.0,Rockaways,2015,2015-01-01,6.1,2015-01
628520,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2015-2017,2015-01-01,29.7,2015-01
628478,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,2015-2017,2015-01-01,13.7,2015-01
628934,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2015-2017,2015-01-01,96.7,2015-01
628475,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2015-2017,2015-01-01,66.9,2015-01
628444,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201.0,Greenpoint,2015-2017,2015-01-01,27.4,2015-01
628466,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2015-2017,2015-01-01,60.2,2015-01
628473,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2015-2017,2015-01-01,39.5,2015-01
628460,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2015-2017,2015-01-01,53.6,2015-01
628509,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2015-2017,2015-01-01,16.5,2015-01
628937,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2015-2017,2015-01-01,141.5,2015-01
628499,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2015-2017,2015-01-01,31.4,2015-01
628481,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,2015-2017,2015-01-01,34.9,2015-01
628491,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2015-2017,2015-01-01,104.6,2015-01
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2015-2017,2015-01-01,44.5,2015-01
628498,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2015-2017,2015-01-01,41.9,2015-01
628519,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2015-2017,2015-01-01,18.6,2015-01
628915,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4.0,Queens,2015-2017,2015-01-01,27.2,2015-01
628867,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4.0,Queens,2015-2017,2015-01-01,67.3,2015-01
628933,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,27.7,2015-01
628914,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,2015-2017,2015-01-01,45.0,2015-01
628922,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2015-2017,2015-01-01,124.9,2015-01
628944,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2015-2017,2015-01-01,28.9,2015-01
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2015-2017,2015-01-01,40.7,2015-01
628459,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2015-2017,2015-01-01,18.6,2015-01
628446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2015-2017,2015-01-01,124.6,2015-01
628457,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2015-2017,2015-01-01,215.5,2015-01
628891,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2015-2017,2015-01-01,24.6,2015-01
628927,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204.0,East New York,2015-2017,2015-01-01,107.8,2015-01
628938,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304.0,Upper West Side,2015-2017,2015-01-01,30.6,2015-01
628523,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,2015-2017,2015-01-01,45.6,2015-01
628945,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2015-2017,2015-01-01,28.7,2015-01
628897,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401.0,Long Island City - Astoria,2015-2017,2015-01-01,58.8,2015-01
628493,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2015-2017,2015-01-01,24.1,2015-01
628438,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102.0,Northeast Bronx,2015-2017,2015-01-01,108.6,2015-01
628906,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410.0,Rockaways,2015-2017,2015-01-01,84.8,2015-01
628885,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,46.2,2015-01
628887,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2015-2017,2015-01-01,99.8,2015-01
628458,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304.0,Upper West Side,2015-2017,2015-01-01,51.9,2015-01
628501,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,18.2,2015-01
628451,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2015-2017,2015-01-01,61.4,2015-01
628864,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2015-2017,2015-01-01,177.5,2015-01
628865,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,2.0,Brooklyn,2015-2017,2015-01-01,87.3,2015-01
628883,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2015-2017,2015-01-01,88.9,2015-01
628873,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105.0,Crotona -Tremont,2015-2017,2015-01-01,199.6,2015-01
628901,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2015-2017,2015-01-01,43.3,2015-01
628872,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104.0,Pelham - Throgs Neck,2015-2017,2015-01-01,131.3,2015-01
628879,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204.0,East New York,2015-2017,2015-01-01,163.6,2015-01
628886,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2015-2017,2015-01-01,145.3,2015-01
628890,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304.0,Upper West Side,2015-2017,2015-01-01,60.6,2015-01
628942,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,2015-2017,2015-01-01,8.6,2015-01
628437,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101.0,Kingsbridge - Riverdale,2015-2017,2015-01-01,65.8,2015-01
628892,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2015-2017,2015-01-01,67.9,2015-01
628896,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310.0,Lower Manhattan,2015-2017,2015-01-01,47.4,2015-01
628884,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209.0,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,25.9,2015-01
628435,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,4.0,Queens,2015-2017,2015-01-01,47.3,2015-01
628905,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2015-2017,2015-01-01,60.1,2015-01
628895,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309.0,Union Square - Lower East Side,2015-2017,2015-01-01,124.9,2015-01
628453,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,31.4,2015-01
628495,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204.0,East New York,2015-2017,2015-01-01,71.4,2015-01
628482,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,2015-2017,2015-01-01,34.8,2015-01
628508,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2015-2017,2015-01-01,20.4,2015-01
628913,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,2015-2017,2015-01-01,51.7,2015-01
628952,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2015-2017,2015-01-01,49.0,2015-01
628497,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2015-2017,2015-01-01,9.3,2015-01
628894,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2015-2017,2015-01-01,18.0,2015-01
179763,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1.0,Bronx,2015,2015-01-01,39.5,2015-01
179755,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,308.0,Greenwich Village - SoHo,2015,2015-01-01,121.3,2015-01
179759,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,307.0,Gramercy Park - Murray Hill,2015,2015-01-01,256.2,2015-01
179742,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,207.0,East Flatbush - Flatbush,2015,2015-01-01,33.2,2015-01
179723,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,208.0,Canarsie - Flatlands,2015,2015-01-01,6.6,2015-01
628525,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2015-2017,2015-01-01,12.9,2015-01
628941,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2015-2017,2015-01-01,21.5,2015-01
628931,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2015-2017,2015-01-01,48.5,2015-01
628930,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2015-2017,2015-01-01,62.8,2015-01
628936,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,2015-01-01,121.4,2015-01
628907,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2015-2017,2015-01-01,107.9,2015-01
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2015-2017,2015-01-01,69.6,2015-01
628455,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2015-2017,2015-01-01,81.6,2015-01
628910,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,2015-2017,2015-01-01,19.3,2015-01
628900,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,2015-2017,2015-01-01,19.0,2015-01
628456,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,2015-01-01,193.1,2015-01
628494,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2015-2017,2015-01-01,68.1,2015-01
628898,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2015-2017,2015-01-01,80.7,2015-01
628445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202.0,Downtown - Heights - Slope,2015-2017,2015-01-01,46.4,2015-01
628881,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206.0,Borough Park,2015-2017,2015-01-01,22.5,2015-01
628515,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2015-2017,2015-01-01,7.9,2015-01
628507,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305.0,Upper East Side,2015-2017,2015-01-01,6.6,2015-01
628505,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2015-2017,2015-01-01,111.6,2015-01
179738,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,211.0,Williamsburg - Bushwick,2015,2015-01-01,27.8,2015-01
